id_municipio,uf,cluster,perfil,risco_medio,taxa_alfabetizacao_real,inse_municipio
130290,AM,1,Critico,0.5390377760542828,61.990950226244344,3.8873333333333333
130300,AM,3,Atencao,0.4423374726195821,62.745098039215684,4.006923076923077
130310,AM,1,Critico,0.6238930844815885,39.69465648854962,3.8156521739130436
130320,AM,2,Intermediario,0.42366561195153674,73.0,4.513749999999999
130330,AM,2,Intermediario,0.4339145918751603,66.98113207547169,4.009999999999999
130340,AM,3,Atencao,0.4633733851832981,61.206896551724135,4.1326785714285705
130350,AM,1,Critico,0.6544525037555622,56.09756097560976,4.058333333333334
130353,AM,1,Critico,0.7406121804108463,33.33333333333333,4.604347826086956
130356,AM,1,Critico,0.6799836805273637,48.55072463768116,4.475454545454546
130360,AM,1,Critico,0.7152680499317826,29.82456140350877,4.0600000000000005
130370,AM,3,Atencao,0.5655372395682514,56.14035087719298,3.789444444444444
130380,AM,1,Critico,0.6498772750954686,43.85245901639344,3.7777777777777777
130390,AM,1,Critico,0.6880121137413765,41.853035143769965,3.7807407407407405
130395,AM,3,Atencao,0.57881672955022,49.056603773584904,4.0225
130406,AM,1,Critico,0.649965646556748,42.79475982532751,3.91
130410,AM,3,Atencao,0.589223365343639,56.56565656565656,4.04
130423,AM,1,Critico,0.6962303003013802,37.0,3.805833333333334
130426,AM,1,Critico,0.7976621939628294,20.51282051282051,3.778
130430,AM,3,Atencao,0.38237057524741447,69.47368421052632,4.113333333333333
150010,PA,1,Critico,0.7007138267764423,37.21804511278196,4.17186046511628
150013,PA,3,Atencao,0.5362122544489718,69.23076923076923,4.432499999999999
150020,PA,1,Critico,0.6807436736542232,41.84782608695652,4.128000000000003
150030,PA,1,Critico,0.724868243196608,34.95575221238938,3.657173913043478
150034,PA,1,Critico,0.6818809000428199,40.54054054054054,4.5
150040,PA,1,Critico,0.7159550393690876,35.62874251497006,4.13974358974359
150050,PA,1,Critico,0.7383405361953996,32.25806451612903,4.077916666666667
150060,PA,1,Critico,0.63449254489936,47.46059544658494,4.6196
150070,PA,1,Critico,0.7582081228666597,33.33333333333333,3.534285714285714
150080,PA,2,Intermediario,0.5328488463242315,56.077510275983556,4.5197183098591545
150085,PA,1,Critico,0.6120606033751568,47.76119402985074,4.403333333333333
150090,PA,1,Critico,0.6723552298224774,35.56701030927835,3.786944444444444
150095,PA,1,Critico,0.6272855874084701,48.78048780487805,3.9952941176470587
150100,PA,3,Atencao,0.5030618753981714,65.9090909090909,4.127999999999999
150110,PA,3,Atencao,0.5812541067716459,42.857142857142854,3.5081250000000006
150120,PA,1,Critico,0.7490836367217898,31.538461538461537,4.2458333333333345
150130,PA,1,Critico,0.6693381033353408,46.01449275362319,4.461944444444445
150140,PA,1,Critico,0.5612775208340756,54.75212270610792,4.5008934707903805
150145,PA,3,Atencao,0.4927501088879691,54.21686746987952,4.237499999999999
150150,PA,3,Atencao,0.449748191105343,63.1578947368421,4.4713157894736835
150157,PA,3,Atencao,0.5440543968593023,55.88235294117647,4.338333333333334
150160,PA,1,Critico,0.7247995979084704,40.0,4.131666666666666
150170,PA,1,Critico,0.6785741818562986,41.14173228346456,4.091969696969697
150172,PA,0,Consolidado,0.24582596622326056,76.0,4.39625
150175,PA,3,Atencao,0.3998343589308842,65.78947368421053,4.158888888888888
150178,PA,1,Critico,0.674388011629625,38.97435897435898,4.209999999999999
150180,PA,1,Critico,0.5952790280900794,55.053191489361694,3.910526315789473
150190,PA,3,Atencao,0.5712315913481605,48.38709677419355,3.883599999999999
150195,PA,1,Critico,0.6185763085715249,56.451612903225815,4.041764705882353
150200,PA,3,Atencao,0.5865226535298013,48.148148148148145,4.022142857142858
150210,PA,1,Critico,0.6852039190196064,39.82683982683983,4.025619047619047
150215,PA,2,Intermediario,0.45268242958106647,60.747663551401864,4.762631578947368
150220,PA,3,Atencao,0.5109417778172723,62.7177700348432,4.215833333333335
150230,PA,3,Atencao,0.5945496340687892,53.2258064516129,4.045151515151514
150250,PA,3,Atencao,0.4661367376089035,59.77011494252874,3.67875
150260,PA,1,Critico,0.6392028880928297,41.935483870967744,4.105555555555555
150270,PA,1,Critico,0.6301945666475973,45.95959595959596,4.427826086956522
150275,PA,1,Critico,0.6095330344998215,39.63963963963964,3.8999999999999995
150276,PA,1,Critico,0.5997683479547136,50.70422535211267,4.515714285714286
150277,PA,2,Intermediario,0.4681491868852523,65.32258064516128,4.601333333333333
150280,PA,1,Critico,0.8074995809277061,28.761061946902654,3.604642857142857
150285,PA,1,Critico,0.6890397689764878,44.06779661016949,3.8790909090909094
150290,PA,1,Critico,0.7469595304073483,35.78947368421053,4.168518518518519
150293,PA,3,Atencao,0.45505313105940826,63.55140186915887,4.462105263157894
150295,PA,1,Critico,0.581369004659269,51.21951219512195,4.390624999999999
150300,PA,1,Critico,0.5758765250826903,53.57142857142857,4.057272727272727
150304,PA,3,Atencao,0.5320271421941547,60.824742268041234,4.423
150307,PA,1,Critico,0.7249377290654918,31.61764705882353,3.791176470588235
150309,PA,1,Critico,0.6399522952615428,42.27642276422765,4.311875
150320,PA,1,Critico,0.6581864381896496,40.15151515151515,4.160454545454546
150330,PA,1,Critico,0.6878387028669984,36.86274509803922,4.16872340425532
150340,PA,1,Critico,0.7256552154086727,26.229508196721312,4.1177777777777775
150345,PA,1,Critico,0.6806165395206556,34.45378151260504,4.089444444444444
