id_municipio,uf,taxa_atual,meta_2030,distancia_meta_pp,ritmo_necessario_aa,risco_medio
280200,SE,20.0,80.0,-60.0,10.0,0.7561282835981926
291910,BA,20.0,80.0,-60.0,10.0,0.8280759433160905
291060,BA,20.28985507246377,80.0,-59.710144927536234,9.951690821256038,0.8209096844802234
280150,SE,20.3125,80.0,-59.6875,9.947916666666666,0.8307252208275033
130426,AM,20.51282051282051,80.0,-59.48717948717949,9.914529914529915,0.7976621939628294
170900,TO,20.634920634920633,80.0,-59.36507936507937,9.894179894179894,0.7913527545020942
291100,BA,20.689655172413794,80.0,-59.310344827586206,9.885057471264368,0.7655983285686413
292500,BA,21.052631578947366,80.0,-58.94736842105263,9.824561403508772,0.7450121137577255
293020,BA,21.29032258064516,80.0,-58.70967741935484,9.78494623655914,0.8029254004247517
290180,BA,21.428571428571427,80.0,-58.57142857142857,9.761904761904761,0.7607622029315364
290220,BA,21.428571428571427,80.0,-58.57142857142857,9.761904761904761,0.8316619927458543
290210,BA,21.428571428571427,80.0,-58.57142857142857,9.761904761904761,0.8209468264685675
290760,BA,21.62162162162162,80.0,-58.37837837837838,9.72972972972973,0.7735519025934512
293140,BA,21.73913043478261,80.0,-58.26086956521739,9.710144927536232,0.7291118029436902
290530,BA,21.73913043478261,80.0,-58.26086956521739,9.710144927536232,0.7956824500936742
280400,SE,21.818181818181817,80.0,-58.18181818181819,9.696969696969697,0.7967615683951117
291085,BA,22.22222222222222,80.0,-57.77777777777778,9.62962962962963,0.7789443833369402
293080,BA,22.22222222222222,80.0,-57.77777777777778,9.62962962962963,0.7679079035114859
291700,BA,22.429906542056074,80.0,-57.570093457943926,9.595015576323988,0.8013174788083488
292370,BA,22.429906542056074,80.0,-57.570093457943926,9.595015576323988,0.8142937630851201
350860,SP,22.448979591836736,80.0,-57.55102040816327,9.591836734693878,0.6343010943138352
290020,BA,22.535211267605636,80.0,-57.46478873239437,9.577464788732394,0.8140484635088541
