posicao,id_municipio,uf,n_alunos_avaliados,risco_medio,taxa_alfabetizacao_real,inse_municipio,gap_meta_2030
328,210083,MA,71,0.731290867604183,29.577464788732392,3.993846153846154,-44.783620178041545
329,291830,BA,44,0.731287976982981,34.090909090909086,4.197000000000001,-47.55730964467005
330,211027,MA,51,0.7312119130835881,45.09803921568628,3.8487500000000003,-43.2443829787234
331,260990,PE,227,0.7311171192947288,31.718061674008812,4.234285714285714,-46.219705117085866
332,250300,PB,93,0.7310578634129365,34.40860215053764,4.583076923076923,-45.87165399239544
333,291430,BA,21,0.7308910262146967,23.809523809523807,4.584999999999999,
334,290120,BA,49,0.7308269563362904,30.612244897959183,4.433333333333334,-45.29412408759124
335,270630,AL,261,0.730678944985475,34.86590038314176,4.34948717948718,-46.67284245695194
336,290395,BA,34,0.7305837789738572,29.411764705882355,4.3244444444444445,-46.95280898876405
337,150780,PA,120,0.7304502882189914,34.166666666666664,4.213076923076923,-45.431753846153846
338,220435,PI,24,0.7302098452373493,33.33333333333333,4.1866666666666665,-46.268252427184464
339,290570,BA,1090,0.7301214337961462,36.788990825688074,4.669750000000002,-44.9639253240472
340,291030,BA,21,0.7296608642189681,28.57142857142857,4.39,-47.52305555555556
341,280130,SE,131,0.7294877473332899,33.587786259541986,4.323999999999999,-45.42798825256975
342,291610,BA,80,0.729390654787982,43.75,4.477499999999999,-46.80671641791045
343,293140,BA,23,0.7291118029436904,21.73913043478261,4.406,-44.859375
344,290410,BA,63,0.7290737362690154,41.269841269841265,4.235714285714286,-43.41416988416989
345,291670,BA,32,0.7289172867753533,34.375,4.27,-45.695
346,290140,BA,46,0.7288183832205348,28.26086956521739,4.59625,-46.13996
347,510785,MT,53,0.7287475987070247,35.84905660377358,4.765000000000001,-45.83308474576271
348,290070,BA,390,0.7284289051352085,35.38461538461539,4.497222222222222,-44.95257184607891
349,280450,SE,176,0.7281089007311679,39.77272727272727,4.510000000000001,-43.18124905944319
350,290770,BA,48,0.7279327365675421,37.5,4.228750000000001,-44.67933333333333
351,330115,RJ,66,0.7278141453874214,33.33333333333333,4.984999999999999,-46.52140186915888
352,240220,RN,123,0.7277899508819798,30.89430894308943,4.435454545454544,-44.9471811023622
353,270060,AL,41,0.7277156898829904,29.268292682926827,4.656666666666666,-44.29628318584071
354,160055,AP,32,0.727257385541981,37.5,4.326666666666667,-45.57561151079137
355,240650,RN,80,0.7271038100658728,37.5,4.446,-44.88040650406504
356,280290,SE,296,0.7267035045426262,37.16216216216216,4.570571428571427,-45.42974123735592
357,291770,BA,105,0.7262275225637523,39.04761904761905,4.436153846153847,-44.71051689860835
358,241255,RN,31,0.7262091475262901,9.67741935483871,4.3100000000000005,
359,270580,AL,44,0.7261232719612021,34.090909090909086,4.112,-44.73011278195489
360,291780,BA,57,0.725942975695512,35.08771929824561,4.336875,-43.83041237113402
361,292280,BA,39,0.7257840312544928,30.76923076923077,4.244,-46.1816
362,150340,PA,61,0.7256552154086727,26.229508196721312,4.1177777777777775,-48.25223175965665
363,290860,BA,68,0.7256315692761514,36.76470588235294,4.054666666666668,-45.20150417827298
364,291450,BA,70,0.7253161994994491,28.57142857142857,4.464285714285715,
365,270255,AL,55,0.7252220339644468,30.909090909090907,4.035,-44.60366795366796
366,150490,PA,233,0.7249565395163463,38.62660944206009,3.785769230769231,-45.16779359430605
367,150307,PA,136,0.7249377290654918,31.61764705882353,3.791176470588235,-44.77185419968304
368,150030,PA,226,0.724868243196608,34.95575221238938,3.657173913043478,-44.92206214689266
369,150160,PA,35,0.7247995979084704,40.0,4.131666666666666,-45.16715789473684
370,291072,BA,366,0.724583111655116,37.15846994535519,4.646176470588235,-43.881903553299495
371,292010,BA,52,0.724538276393796,42.30769230769231,4.141666666666666,-47.036707317073166
372,172120,TO,92,0.7242129412034857,40.21739130434783,4.587,-45.09866520787747
373,171888,TO,21,0.7238118188238184,33.33333333333333,4.550000000000001,-48.529222222222224
374,220860,PI,28,0.7236259792238835,14.285714285714285,4.17,-48.725050505050504
375,290850,BA,98,0.720956927526468,36.734693877551024,4.4175,-44.44177693761815
376,292460,BA,84,0.7208015575581757,40.476190476190474,4.503636363636363,-43.238279069767444
377,291930,BA,30,0.720766970004569,46.666666666666664,4.52,-43.281052631578945
378,150440,PA,65,0.7207223042758868,35.38461538461539,4.101578947368422,-43.476
379,290200,BA,34,0.7205727489255794,44.11764705882353,4.495454545454545,-43.62469072164948
380,290670,BA,76,0.7205575124240832,27.631578947368425,4.548333333333332,-45.069945945945946
381,293350,BA,62,0.7204063314355436,43.54838709677419,4.206666666666667,-44.89533923303835
382,291640,BA,223,0.7198174131673585,43.04932735426009,4.653333333333332,-43.7855965665236
383,240880,RN,23,0.7196426348323592,30.434782608695656,4.34,-42.443697478991595
384,251530,PB,143,0.719143619982464,37.06293706293706,4.410416666666666,-43.55839309428951
385,290260,BA,41,0.718512639419298,36.58536585365854,4.248181818181818,-43.52465217391304
386,280370,SE,21,0.7181133903252709,33.33333333333333,4.265000000000001,-44.786197183098594
387,292590,BA,48,0.7179691192085835,35.41666666666667,4.166363636363637,-43.38697674418604
388,240830,RN,82,0.7175926390646942,30.48780487804878,4.35764705882353,-42.81127659574469
389,291345,BA,23,0.7165348724502809,30.434782608695656,4.2749999999999995,-43.92283464566929
390,150740,PA,38,0.7164593380972447,23.684210526315788,4.276666666666666,-42.769999999999996
391,240910,RN,36,0.7164156770674676,33.33333333333333,4.3533333333333335,-45.987500000000004
392,290115,BA,94,0.7162885481302024,37.234042553191486,4.399166666666666,-42.714615384615385
393,314085,MG,42,0.7162349694953233,30.952380952380953,4.415714285714286,-45.506206896551724
394,150830,PA,263,0.7161565441900191,37.6425855513308,3.8456,-43.753558327219366
395,150040,PA,334,0.7159550393690876,35.62874251497006,4.13974358974359,-42.666902356902355
396,130360,AM,57,0.7152680499317826,29.82456140350877,4.0600000000000005,-46.2708618504436
397,500150,MS,56,0.7151635213441901,41.07142857142857,5.142499999999999,-42.203286713286715
398,171420,TO,40,0.7151364761869079,37.5,4.828,-44.637719298245614
399,220205,PI,47,0.7143705703221345,23.404255319148938,4.125,-44.988
400,292630,BA,76,0.7143027364421561,36.84210526315789,4.327058823529412,-41.60960113960114
401,330510,RJ,1053,0.7139409973327822,38.65147198480532,4.781927710843375,-43.195450009595085
402,220465,PI,76,0.7137756129336814,42.10526315789473,4.10625,-42.66085324232082
403,290030,BA,45,0.713669659256276,40.0,4.076666666666667,-43.62763636363636
404,210975,MA,22,0.7134274663431251,40.909090909090914,4.206666666666666,-41.56777777777778
405,330045,RJ,1345,0.7132928488791507,37.69516728624535,4.746161616161616,-43.37487113402062
406,280280,SE,95,0.7130771014972852,25.263157894736842,4.034545454545454,-43.94638554216868
407,355540,SP,188,0.7130261772831475,36.702127659574465,5.043529411764707,-43.36
408,500515,MS,64,0.7130072349044141,39.0625,5.075,-43.83486486486487
409,500480,MS,49,0.7128178258369369,30.612244897959183,4.425,-42.152358276643994
410,290300,BA,36,0.7127513232275063,36.11111111111111,4.199999999999999,-44.08488986784141
411,290205,BA,46,0.7122549203790719,39.130434782608695,4.3375,-42.49123853211009
412,241460,RN,25,0.71219896818215,20.0,4.392857142857143,
413,240750,RN,30,0.7120790500844101,40.0,4.387777777777777,
414,170305,TO,20,0.7117047571867083,25.0,4.745,-43.64012195121951
415,293130,BA,50,0.7114459243431389,42.0,4.056666666666667,-43.0856
416,330285,RJ,476,0.7114203050714974,37.39495798319328,4.859999999999999,-43.559048991354466
417,290320,BA,759,0.7111258572733294,40.57971014492754,4.727358490566038,-42.87016589611096
418,280710,SE,145,0.7108021888959472,37.24137931034483,4.362592592592593,-41.62317570700046
419,290600,BA,241,0.7107051624792128,39.83402489626556,4.345882352941177,-42.067061258278144
420,130083,AM,46,0.709836666543839,36.95652173913043,4.172222222222223,
421,270290,AL,144,0.7095313286288057,37.5,4.077500000000001,-42.22489596083231
422,292550,BA,165,0.7093541391086857,40.0,4.333043478260869,-38.354189814814816
423,292870,BA,189,0.7091065345512536,38.095238095238095,4.531290322580645,-43.077452736318406
424,250250,PB,43,0.7089895938041235,34.883720930232556,4.4075,-42.1439393939394
425,160040,AP,149,0.7088648120393755,34.899328859060404,4.363684210526316,-43.74485981308411
426,170215,TO,27,0.7088178053550943,44.44444444444444,4.422499999999999,-42.23671755725191
427,280580,SE,46,0.7087579490233853,43.47826086956522,4.138124999999999,-42.284807692307695
428,170650,TO,38,0.70856862904189,28.947368421052634,4.515000000000001,-42.08090909090909
429,291980,BA,96,0.7083955157389927,32.29166666666667,4.339285714285715,-42.56666666666666
430,150747,PA,85,0.7082795583853987,28.235294117647058,3.997500000000001,-44.17422222222222
431,270520,AL,98,0.7082415645805393,33.6734693877551,4.442857142857142,-43.63595652173913
432,150795,PA,420,0.7079963452487844,38.57142857142858,4.263333333333334,-42.218077858880775
433,150730,PA,303,0.7077686313820681,30.363036303630363,4.549354838709676,
434,292130,BA,37,0.7075872943095629,37.83783783783784,4.382000000000001,-40.684823529411766
435,210055,MA,28,0.7070558845029218,39.285714285714285,4.066666666666666,-46.27705263157895
436,270680,AL,70,0.7068837602002898,41.42857142857143,4.276,-42.83905405405406
437,172065,TO,25,0.7067774896986755,36.0,4.8133333333333335,-43.935
438,270660,AL,31,0.7067415669924286,41.935483870967744,4.253333333333333,-42.24111801242236
439,291733,BA,32,0.706547181992516,34.375,4.258,-42.53544502617801
440,290800,BA,44,0.7060406594998616,36.36363636363637,4.402727272727272,-41.89406374501992
441,241030,RN,31,0.7056927263379278,29.03225806451613,4.398,
442,270770,AL,515,0.705633077949008,37.28155339805825,4.554411764705882,-42.21549071618037
443,291950,BA,160,0.7055235158643692,38.75,4.568999999999999,-41.75454094292804
444,150240,PA,734,0.7053339804393922,34.332425068119896,4.454193548387096,
445,130115,AM,51,0.7053269365371182,39.21568627450981,4.236190476190476,-42.798184176394294
446,290240,BA,42,0.7052627907776554,54.761904761904766,4.3566666666666665,-42.166069868995635
447,270040,AL,164,0.705075176614033,38.41463414634146,4.156666666666666,-41.73950800915332
448,290250,BA,67,0.7049764575649146,26.865671641791046,4.586153846153847,-42.04816326530612
449,120038,AC,38,0.704882385156612,44.73684210526316,4.556363636363637,
450,510650,MT,172,0.7048389165199861,31.3953488372093,4.6833333333333345,-40.78364812419146
451,130200,AM,55,0.7047800151589517,40.0,4.2666666666666675,
452,160020,AP,80,0.7044322973526137,35.0,4.519,-41.62922362869199
453,171750,TO,23,0.704360664551118,43.47826086956522,4.87,-48.14823529411765
454,290730,BA,93,0.7042129568157272,37.634408602150536,4.373846153846155,-42.20456818181818
455,330227,RJ,441,0.704145030270523,39.909297052154194,4.713333333333334,-42.006912168344
456,500790,MS,278,0.704021872782164,36.330935251798564,5.0058823529411764,-41.9812215320911
457,292320,BA,89,0.703911767453617,37.07865168539326,4.353846153846154,-41.35462962962963
458,290080,BA,107,0.7037263957692393,36.44859813084112,4.544615384615384,-42.48809145129225
459,330414,RJ,509,0.7036434058554075,37.32809430255403,4.73842105263158,-42.14296500196618
460,290195,BA,29,0.7035448606423633,37.93103448275862,4.510000000000001,-39.79333333333333
461,293230,BA,46,0.7031717328304644,45.65217391304348,4.30090909090909,-43.64017937219731
462,280550,SE,56,0.7030119803547626,28.57142857142857,4.25,-41.20162251655629
463,241230,RN,38,0.7027718426686607,47.368421052631575,4.356666666666667,-39.914791666666666
464,150549,PA,38,0.702726894407871,36.84210526315789,4.212,-42.039
465,280610,SE,37,0.7026620067002997,40.54054054054054,4.68,-40.91671111111111
466,120032,AC,31,0.7022062981520074,19.35483870967742,4.056666666666667,
467,291800,BA,357,0.7021495715683781,38.93557422969188,4.5058139534883725,-41.32238636363637
468,250100,PB,57,0.7019089530665577,35.08771929824561,4.421538461538462,-42.54667731629393
469,170290,TO,40,0.7018667407070194,37.5,4.397142857142857,-44.034
470,240630,RN,20,0.7016411420895277,30.0,4.276,-41.695
471,130255,AM,70,0.7015745149718656,30.0,4.164000000000001,-43.99737704918033
472,211105,MA,40,0.7015145016407812,47.5,4.381428571428571,-41.48295154185022
473,293320,BA,164,0.7012969807735916,40.243902439024396,4.5464,-41.286573849878934
474,500348,MS,90,0.7011933259978073,40.0,4.712857142857143,-40.985
475,240660,RN,27,0.7011391825041531,33.33333333333333,4.38,-40.41462686567164
476,280030,SE,1560,0.7008558817058166,35.320512820512825,4.738119658119657,-42.932278848692896
477,150010,PA,532,0.7007138267764423,37.21804511278196,4.17186046511628,-42.24736757624398
478,170040,TO,50,0.7002441740054518,32.0,4.667142857142857,-44.906603773584905
479,150650,PA,314,0.7001376809764301,38.853503184713375,4.2429411764705875,-42.73620641562064
480,270920,AL,68,0.7001029656902222,39.705882352941174,3.934285714285714,-41.08344827586207
481,314915,MG,28,0.699644423730521,50.0,4.371428571428571,-43.1696875
482,290010,BA,21,0.6991013791333969,42.857142857142854,4.484,-42.61423913043478
483,292660,BA,194,0.698728686089849,33.50515463917525,4.353928571428572,-42.460714995034756
484,292740,BA,5020,0.6986835296339422,39.02390438247012,4.520567226890756,-33.95210375816993
485,240350,RN,29,0.6986382553606926,24.137931034482758,4.348333333333333,
486,240700,RN,38,0.6986293520143354,23.684210526315788,4.398571428571429,-41.38484848484848
487,240820,RN,129,0.6981961714726692,43.41085271317829,4.554117647058824,-42.64691894793344
488,250700,PB,64,0.6981620082674876,48.4375,4.386999999999999,-45.503300330033
489,251180,PB,20,0.6981394266540957,30.0,4.292,-42.11120967741935
490,270450,AL,165,0.6978485344954621,38.18181818181819,4.386666666666666,-40.97564575645757
491,172208,TO,50,0.6976820608802278,38.0,4.625,-42.02835555555556
492,221040,PI,53,0.697562062106778,49.056603773584904,4.123636363636363,-43.469205020920505
493,220196,PI,50,0.6974964239603234,36.0,4.255999999999999,-42.6378672985782
494,431490,RS,3142,0.6973891949793839,38.28771483131763,5.19166037735849,
495,280380,SE,28,0.6972449321284907,39.285714285714285,4.516666666666667,-41.25031496062992
496,240530,RN,21,0.6972353267266325,38.095238095238095,4.34,
497,280660,SE,42,0.6968140222863451,26.190476190476193,4.550000000000001,-44.5538115942029
498,292700,BA,127,0.6967337973792851,38.582677165354326,4.078095238095239,-42.684973637961335
499,240810,RN,1533,0.6966680144264531,36.66014350945858,4.6657777777777785,
500,241310,RN,23,0.6963187890353836,56.52173913043478,4.45,
501,292230,BA,71,0.6963017881058954,35.2112676056338,4.375000000000001,-43.20463215258856
502,130423,AM,100,0.6962303003013802,37.0,3.805833333333334,-42.16168384879725
503,240130,RN,39,0.6961870472339537,33.33333333333333,4.378,-43.44955128205128
504,210140,MA,505,0.6957688293170964,40.396039603960396,4.556829268292682,-40.31511665325825
505,290405,BA,60,0.6947877757865969,41.66666666666667,4.364999999999999,-42.689969040247675
506,270610,AL,38,0.6946259725834402,26.31578947368421,4.343333333333333,-42.831869158878504
507,220880,PI,74,0.6945314874077173,28.37837837837838,4.163076923076923,-43.438005617977524
508,250140,PB,49,0.6942237572951627,30.612244897959183,4.174,-44.90356862745098
509,291730,BA,57,0.6941263442387166,28.07017543859649,4.48,-42.04150684931506
510,160027,AP,241,0.6938255346905282,44.81327800829876,4.5634999999999994,-40.46478144513827
511,432085,RS,30,0.693561684925353,33.33333333333333,5.553333333333334,-42.03918699186992
512,270650,AL,92,0.6926431504217788,41.30434782608695,4.47,-42.382173913043474
513,241290,RN,25,0.69257984982273,28.000000000000004,4.4125,-40.765443645083934
514,291320,BA,124,0.6917678445637513,37.903225806451616,4.510666666666666,-41.88106976744186
515,500330,MS,180,0.6916564250080143,38.333333333333336,5.160000000000001,-40.564357298474945
516,130140,AM,180,0.6912057535564462,32.77777777777778,3.98125,
517,270260,AL,92,0.6909891188000905,50.0,4.289166666666666,-40.61139959432049
518,270730,AL,118,0.6909217791754145,42.3728813559322,4.459090909090909,-38.665782312925174
519,221093,PI,27,0.6900878384059023,40.74074074074074,4.425,-38.30426229508197
520,240990,RN,43,0.6899600278721366,34.883720930232556,4.45125,-42.40274436090226
521,210220,MA,112,0.6896014927141693,32.142857142857146,3.944230769230769,-42.65081439393939
522,130110,AM,81,0.6895712658969184,33.33333333333333,4.285172413793103,
523,220610,PI,44,0.6893723643937325,36.36363636363637,4.21,-43.774115384615385
524,330100,RJ,1556,0.6890653244931209,40.74550128534704,4.817532467532467,-35.80783301465902
525,150285,PA,59,0.6890397689764878,44.06779661016949,3.8790909090909094,-40.03725714285714
526,293090,BA,38,0.6889195848340393,42.10526315789473,4.25875,-40.157088607594936
527,291000,BA,47,0.6887973971532096,42.5531914893617,4.377142857142857,-40.4677358490566
528,430110,RS,48,0.6880909383208506,35.41666666666667,5.106,-47.023501199040766
